No.,latitude,longitude
3291,44.9443,-93.12856
3292,44.97583,-93.18756
3293,44.94405,-93.17315
3294,44.91062,-93.18199
3295,44.89954,-93.18263
3296,44.92991,-93.16734
3297,44.97897,-93.1589
3298,44.98947,-93.14852
3299,44.94588,-93.14786
3300,44.95823,-93.09984
3301,44.93054,-93.09777
3302,44.93117,-93.09079
3303,44.94582,-93.16841
3304,44.90008,-93.18093
3305,44.98027,-93.19434
3306,44.94426,-93.02845
3307,,
3308,44.98806,-93.14392
3309,44.9331,-93.15238
3310,44.93002,-93.18971
3311,44.93269,-93.00908
3312,44.93612,-93.18484
3313,44.98665,-93.19728
3314,44.96262,-93.17558
3315,44.9613,-93.16174
3316,44.92059,-93.14605
3317,,
3318,44.93056,-93.17313
3319,44.95237,-93.0907
3320,44.92775,-93.13441
3321,46.71329,13.63371
3322,44.99,-93.11852
3323,44.93409,-93.18371
3324,44.93402,-93.16116
3325,44.95225,-93.09073
3326,44.98894,-93.13319
3327,44.93506,-93.16015
3328,44.93328,-93.08756
3329,44.93511,-93.1336
3330,44.98577,-93.15563
3331,44.95724,-93.19231
3332,44.95607,-93.1946
3333,44.9872,-93.16209
3334,44.98999,-93.01123
3335,44.93452,-93.17793
3336,44.94845,-93.15348
3337,44.94303,-93.12912
3338,,
3339,44.98026,-93.05272
3340,44.96643,-93.02218
3341,44.93577,-93.15426
3342,,
3343,44.93524,-93.16493
3344,44.93028,-93.15027
3345,44.92059,-93.14605
3346,44.98691,-93.16319
3347,44.90821,-93.18477
3348,44.99024,-93.12834
3349,44.9298,-93.15028
3350,44.96041,-93.04157
3351,44.94294,-93.13743
3352,44.94861,-93.13345
3353,44.93404,-93.17112
3354,44.9431,-93.121
3355,44.93792,-93.18233
3356,44.93298,-93.1514
3357,44.90839,-93.18771
3358,44.90243,-93.18598
3359,44.9218,-93.17065
3360,44.93062,-93.12822
3361,44.92864,-93.17261
3362,44.93406,-93.17353
3363,44.9207,-93.13
3364,44.9872,-93.14355
3365,44.91149,-93.17664
3366,44.93984,-93.16308
3367,44.98225,-93.12723
3368,44.98665,-93.13481
3369,44.94042,-93.18464
3370,44.93597,-93.15701
3371,44.94085,-93.13011
3372,44.92059,-93.14605
3373,44.97908,-93.13373
3374,44.9686,-93.20027
3375,44.93691,-93.16376
3376,44.92965,-93.14552
3377,44.93134,-93.16869
3378,44.91622,-93.17378
3379,44.9396,-93.12589
3380,44.94794,-93.11557
3381,44.9291,-93.19015
3382,44.93612,-93.18484
3383,44.93251,-93.1684
3384,44.9428,-93.16111
3385,44.91805,-93.18019
3386,44.93169,-93.1585
3387,44.93244,-93.16322
3388,44.96612,-93.2071
3389,44.92688,-93.15482
3390,44.93272,-93.16437
3391,44.94397,-93.15173
3392,44.92965,-93.14552
3393,44.94637,-93.12171
3394,44.9027,-93.18775
3395,44.97747,-93.15882
3396,44.94129,-93.16956
3397,44.93739,-93.17691
3398,44.92896,-93.15495
3399,44.92965,-93.14552
3400,44.92775,-93.13441
3401,44.91532,-93.16844
3402,44.92856,-93.15118
3403,44.92493,-93.15116
3404,44.94566,-93.16783
3405,44.98762,-93.14021
3406,44.94229,-93.11853
3407,44.91364,-93.16916
3408,44.93905,-93.09986
3409,44.92458,-93.15416
3410,44.92508,-93.17676
3411,44.93315,-93.1794
3412,44.99034,-93.15296
3413,44.98559,-93.15565
3414,44.98285,-93.19252
3415,44.89805,-93.18229
3416,44.94291,-93.12917
3417,,
3418,44.94291,-93.12917
3419,44.93619,-93.14982
3420,44.97981,-93.13672
3421,44.94129,-93.16956
3422,44.98341,-93.11481
3423,44.92443,-93.15222
3424,44.92059,-93.14605
3425,44.9296,-93.15613
3426,44.98739,-93.16318
3427,44.96603,-93.16069
3428,44.91119,-93.18445
3429,44.9649,-93.20711
3430,44.92932,-93.15028
3431,44.94748,-93.15428
3432,44.93406,-93.17369
3433,44.93309,-93.15406
3434,44.96319,-93.17289
3435,44.93692,-93.15605
3436,44.93784,-93.02057
3437,44.92458,-93.15416
3438,44.9245,-93.16936
3439,44.93782,-93.1549
3440,44.90008,-93.1762
3441,44.9224,-93.14155
3442,44.90648,-93.00743
3443,44.93507,-93.16152
3444,44.94848,-93.17979
3445,44.96163,-93.11221
3446,44.98014,-93.16401
3447,44.98029,-93.13569
3448,44.94528,-93.03202
3449,44.92132,-93.16049
3450,44.92975,-93.15127
3451,44.98295,-93.19651
3452,,
3453,,
3454,44.92451,-93.16909
3455,44.90438,-93.18559
3456,44.94129,-93.16956
3457,44.92249,-93.00715
3458,44.94939,-93.17627
3459,44.92635,-93.18928
3460,44.94296,-93.16157
3461,44.92775,-93.13441
3462,44.9341,-93.18081
3463,44.93447,-93.1754
3464,44.91443,-93.17062
3465,44.94229,-93.11853
3466,44.93905,-93.09986
3467,44.92965,-93.14552
3468,44.92395,-93.10438
3469,44.93585,-93.15452
3470,44.92852,-93.16309
3471,44.93031,-93.09952
3472,44.91416,-93.00612
3473,44.91806,-93.15417
3474,44.94496,-93.095
3475,44.90306,-93.159
3476,44.943,-93.18143
3477,,
3478,44.94829,-93.19014
3479,44.94276,-93.1121
3480,44.92781,-93.16224
3481,44.92355,-93.17784
3482,44.9325,-93.19361
3483,44.91866,-93.19195
3484,,
3485,,
3486,44.91985,-93.17915
3487,44.93402,-93.16269
3488,44.92927,-93.15005
3489,44.92859,-93.15587
3490,44.9048,-93.18119
3491,44.95063,-93.08758
3492,44.97875,-93.18968
3493,44.93251,-93.16823
3494,44.91533,-93.17657
3495,44.92965,-93.14552
3496,,
3497,,
3498,44.93179,-93.18516
3499,,
3500,44.95212,-93.09167
3501,44.91502,-93.00504
3502,44.94884,-93.08999
3503,44.9353,-93.17832
3504,44.91455,-93.17357
3505,44.93895,-93.18359
3506,,
3507,44.93095,-93.15696
3508,,
3509,,
3510,44.93529,-93.17872
3511,,
3512,44.92965,-93.14552
3513,44.93307,-93.15207
3514,,
3515,44.92751,-93.17975
3516,44.93695,-93.19162
3517,44.92698,-93.18917
3518,44.9811,-93.13578
3519,44.93506,-93.14234
3520,44.9369,-93.16216
3521,44.94731,-93.17764
3522,44.93897,-93.16189
3523,,
3524,,
3525,44.94405,-93.17765
3526,,
3527,,
3528,44.93952,-93.18771
3529,44.92822,-93.16309
3530,44.92556,-93.16332
3531,44.91839,-93.15417
3532,44.93269,-93.16585
3533,44.93612,-93.18484
3534,44.91546,-93.17867
3535,44.92561,-93.16721
3536,44.98765,-93.19727
3537,44.94528,-93.03202
3538,44.92965,-93.14552
3539,44.92957,-93.14788
3540,44.91889,-93.18739
3541,44.91411,-93.1731
3542,44.94794,-93.11557
3543,44.92059,-93.14605
3544,44.93635,-93.14423
3545,44.93057,-93.17658
3546,44.94586,-93.13784
3547,44.94461,-93.1367
3548,44.93616,-93.16128
3549,44.91217,-93.1849
3550,44.91911,-93.18905
3551,44.93366,-93.18296
3552,44.9224,-93.14155
3553,44.92059,-93.14605
3554,44.92965,-93.14552
3555,44.98803,-93.15087
3556,44.93359,-93.17989
3557,44.98583,-93.15952
3558,44.93796,-93.15058
3559,44.985,-93.157
3560,44.91971,-93.18473
3561,44.92178,-93.16938
3562,44.98812,-93.14845
3563,44.93851,-93.10149
3564,44.93871,-93.10233
3565,44.98774,-93.14621
3566,44.92864,-93.18248
3567,44.9422,-93.13925
3568,44.93577,-93.15426
3569,44.92775,-93.13441
3570,44.92059,-93.14605
3571,44.95391,-93.20233
3572,,
3573,44.91706,-93.18089
3574,44.98667,-93.15795
3575,44.92965,-93.14552
3576,44.9457,-93.1355
3577,44.98319,-93.20122
3578,44.94129,-93.16956
3579,44.94128,-93.11536
3580,44.93781,-93.15341
3581,44.92386,-93.16583
3582,44.94297,-93.16367
3583,44.98751,-93.05105
3584,44.93577,-93.15426
3585,44.94504,-93.17911
3586,44.92594,-93.19032
3587,44.93598,-93.15829
3588,44.94522,-93.18498
3589,44.9336,-93.17759
3590,44.92139,-93.18811
3591,44.94129,-93.16956
3592,44.94573,-93.14893
3593,44.91158,-93.18278
3594,44.94401,-93.14285
3595,44.98816,-93.15792
3596,44.92059,-93.14605
3597,44.93421,-93.1796
3598,44.94848,-93.18477
3599,44.92355,-93.17784
3600,44.94381,-93.11708
3601,44.93244,-93.16322
3602,44.91904,-93.16771
3603,44.93078,-93.18907
3604,44.92175,-93.15228
3605,44.93545,-93.08789
3606,44.93799,-93.17768
3607,44.92714,-93.18455
3608,44.93331,-93.13976
3609,44.94281,-93.14486
3610,44.94748,-93.15428
3611,44.94394,-93.11558
3612,44.92775,-93.13441
3613,44.94489,-93.13978
3614,44.94389,-93.15246
3615,44.93086,-93.19237
3616,44.92355,-93.17784
3617,44.9353,-93.19201
3618,44.90051,-93.18169
3619,44.9224,-93.14155
3620,44.93577,-93.15426
3621,44.94684,-93.0359
3622,44.9485,-93.17355
3623,44.97561,-93.18943
3624,44.93521,-93.08829
3625,44.94397,-93.15173
3626,44.92418,-93.16332
3627,44.9461,-93.1818
3628,44.92956,-93.14618
3629,44.93545,-93.08777
3630,44.93903,-93.10114
3631,,
3632,44.98095,-93.05251
3633,44.94503,-93.15426
3634,44.93427,-93.13605
3635,44.91245,-93.1852
3636,44.92355,-93.17784
3637,44.92404,-93.1714
3638,44.93619,-93.18154
3639,44.9224,-93.14155
3640,44.93514,-93.18912
3641,44.93134,-93.18034
3642,44.9325,-93.19361
3643,44.98785,-93.19727
3644,44.93244,-93.16322
3645,44.93844,-93.10138
3646,44.91532,-93.17186
3647,44.9224,-93.14155
3648,44.93691,-93.16492
3649,44.91971,-93.18473
3650,44.91697,-93.1755
3651,44.9291,-93.10387
3652,44.9756,-93.19247
3653,44.89835,-93.18383
3654,44.94128,-93.11581
3655,44.97481,-93.14067
3656,44.92775,-93.13441
3657,44.94404,-93.16996
3658,44.94611,-93.18235
3659,44.93075,-93.18091
3660,44.92394,-93.15273
3661,44.94283,-93.16791
3662,44.97947,-93.1949
3663,44.94569,-93.13781
3664,44.94175,-93.18003
3665,44.94567,-93.17387
3666,44.98308,-93.19755
3667,44.93658,-93.17172
3668,44.93705,-93.15888
3669,44.92188,-93.00871
3670,45.06191,-92.95723
3671,44.98706,-93.19051
3672,44.94537,-93.14619
3673,44.93603,-93.18345
3674,44.93139,-93.18562
3675,44.93313,-93.17618
3676,,
3677,44.94746,-93.17644
3678,44.91706,-93.18089
3679,44.91861,-93.1733
3680,44.94513,-93.19385
3681,44.90704,-93.17563
3682,44.94284,-93.18207
3683,44.95063,-93.08758
3684,44.92861,-93.17908
3685,44.94503,-93.15426
3686,44.95115,-93.18877
3687,44.94217,-93.11821
3688,44.92775,-93.13441
3689,44.91983,-93.1699
3690,44.92355,-93.17784
3691,44.93897,-93.16189
3692,44.93619,-93.1836
3693,44.93799,-93.15968
3694,44.9241,-93.1903
3695,44.94503,-93.15426
3696,44.90721,-93.17604
3697,44.9082,-93.17788
3698,44.93859,-93.1025
3699,44.95058,-93.18834
3700,44.9434,-93.13339
3701,44.94283,-93.15236
3702,44.94469,-93.11328
3703,44.92965,-93.14552
3704,44.95063,-93.08758
3705,44.93254,-93.19672
3706,44.92059,-93.14605
3707,44.94733,-93.12417
3708,44.92775,-93.13441
3709,44.93577,-93.15426
3710,44.98004,-93.19914
3711,44.9224,-93.14155
3712,44.91986,-93.18029
3713,44.94503,-93.15426
3714,44.93523,-93.15984
3715,44.92274,-93.00658
3716,44.93903,-93.10109
3717,44.94285,-93.18391
3718,44.94133,-93.14431
3719,44.93698,-93.1619
3720,44.94301,-93.17666
3721,44.93313,-93.1774
3722,44.92415,-93.19371
3723,44.93905,-93.09986
3724,44.91968,-93.17604
3725,44.93738,-93.17265
3726,44.93363,-93.18065
3727,44.93792,-93.14182
3728,44.943,-93.18214
3729,44.94757,-93.19785
3730,44.94491,-93.14502
3731,44.94296,-93.14216
3732,44.97942,-93.19154
3733,44.93577,-93.15426
3734,44.93181,-93.19211
3735,44.93577,-93.15426
3736,44.98115,-93.19346
3737,44.94282,-93.14815
3738,44.93315,-93.14129
3739,44.9451,-93.15094
3740,44.91713,-93.17574
3741,44.92135,-93.17375
3742,44.9224,-93.14155
3743,44.92858,-93.15005
3744,44.9224,-93.14155
3745,44.9325,-93.19361
3746,44.93072,-93.17049
3747,44.94298,-93.14739
3748,44.92373,-93.14624
3749,44.93134,-93.17912
3750,44.94956,-93.18851
3751,44.94088,-93.12834
3752,44.91696,-93.17333
3753,44.93254,-93.19672
3754,44.94144,-93.12958
3755,44.92965,-93.14552
3756,44.9318,-93.17377
3757,44.91706,-93.18089
3758,44.93577,-93.15426
3759,44.91322,-93.18289
3760,44.93897,-93.16189
3761,44.92355,-93.17784
3762,44.93897,-93.16189
3763,44.91543,-93.183
3764,44.94298,-93.12675
3765,44.93903,-93.10114
3766,44.93698,-93.1619
3767,44.94462,-93.1948
3768,44.94833,-93.1751
3769,44.92631,-93.17125
3770,44.94335,-93.12735
3771,44.93487,-93.13077
3772,44.91912,-93.17665
3773,44.9232,-93.19136
3774,44.95063,-93.08758
3775,44.95558,-93.20227
3776,44.92059,-93.14605
3777,44.91696,-93.17229
3778,44.94365,-93.10935
3779,44.9137,-93.18273
3780,44.94884,-93.08999
3781,44.9224,-93.14155
3782,44.99325,-93.12344
3783,44.93398,-93.19372
3784,44.9191,-93.17477
3785,44.94175,-93.17798
3786,44.92182,-93.17079
3787,44.9224,-93.14155
3788,44.97816,-93.14385
3789,44.93411,-93.19372
3790,44.94087,-93.13525
3791,44.9082,-93.17788
3792,44.93897,-93.16189
3793,44.94503,-93.15426
3794,44.94844,-93.08432
3795,44.93597,-93.13191
3796,44.92907,-93.18061
3797,44.94175,-93.17802
3798,44.92059,-93.14605
3799,44.9224,-93.14155
3800,44.93404,-93.19332
3801,44.93788,-93.12767
3802,44.93967,-93.14466
3803,44.93792,-93.18233
3804,44.94349,-93.10956
3805,44.94143,-93.12722
3806,44.94863,-93.11963
3807,44.97885,-93.2005
3808,44.92355,-93.17784
3809,44.92355,-93.17784
3810,44.94394,-93.11558
3811,44.92584,-93.17155
3812,,
3813,44.92636,-93.19164
3814,44.93612,-93.18484
3815,44.92172,-93.15512
3816,44.91908,-93.15563
3817,44.93802,-93.125
3818,44.94143,-93.12505
3819,44.94317,-93.12062
3820,44.93577,-93.15426
3821,44.95063,-93.08758
3822,44.94397,-93.15173
3823,44.94397,-93.15173
3824,44.94384,-93.1409
3825,44.9823,-93.15706
3826,44.94266,-93.14717
3827,44.94794,-93.11557
3828,44.93897,-93.16189
3829,44.93227,-93.19649
3830,44.94649,-93.1973
3831,44.91863,-93.17614
3832,44.93459,-93.13176
3833,44.94347,-93.19493
3834,44.9442,-93.11093
3835,44.92584,-93.19644
3836,44.93787,-93.12588
3837,44.94464,-93.1122
3838,44.9361,-93.12835
3839,44.93577,-93.15426
3840,44.90721,-93.16363
3841,44.93698,-93.1619
3842,44.93785,-93.13492
3843,44.94161,-93.14772
3844,44.93897,-93.13951
3845,44.93617,-93.12807
3846,44.94324,-93.11478
3847,44.94149,-93.14095
3848,44.93316,-93.19643
3849,44.94133,-93.12002
3850,44.93194,-93.19746
3851,44.93577,-93.15426
3852,44.9415,-93.14275
3853,44.94133,-93.14192
3854,44.91111,-92.98303
3855,44.91176,-92.9737
3856,44.91177,-92.9736
3857,44.93743,-92.97855
3858,44.91887,-92.94817
3859,44.93743,-92.97855
3860,44.93707,-92.97908
3861,44.91222,-92.97408
3862,44.94451,-92.94866
3863,44.94365,-92.89961
3864,44.91086,-92.9833
3865,44.9426,-92.95007
3866,44.94229,-92.94776
3867,44.94427,-92.95023
3868,44.94438,-92.94839
3869,44.91176,-92.97376
3870,44.94256,-92.90195
3871,44.91391,-92.96584
3872,44.94466,-92.9479
3873,44.91346,-92.96755
3874,44.91404,-92.93049
3875,44.94365,-92.89961
3876,44.94467,-92.94885
3877,44.92638,-92.98368
3878,44.92397,-92.92963
3879,44.91832,-92.94951
3880,44.92638,-92.98368
3881,44.92397,-92.92963
3882,44.92207,-92.93107
3883,44.92468,-92.93111
3884,44.92189,-92.93031
3885,44.92341,-92.93107
3886,44.92188,-92.92971
3887,44.93889,-92.9022
3888,44.92305,-92.92964
3889,44.92638,-92.98368
3890,44.92266,-92.93097
3891,44.94267,-92.94765
3892,44.92189,-92.93031
3893,44.9458,-92.91868
3894,44.94483,-92.9488
3895,44.90813,-92.97756
3896,44.90817,-92.97586
3897,44.90872,-92.97625
3898,44.9408,-92.90172
3899,44.90608,-92.94473
3900,44.91869,-92.94944
3901,44.94625,-92.91615
3902,44.91208,-92.97232
3903,44.92378,-92.93102
3904,44.90954,-92.97592
3905,44.91875,-92.94865
3906,44.91181,-92.97194
3907,44.91919,-92.94721
3908,44.91384,-92.93019
3909,44.91304,-92.9309
3910,44.9424,-92.89348
3911,44.91182,-92.97179
3912,44.91782,-92.94947
3913,44.93983,-92.94315
3914,44.91453,-92.93128
3915,44.91054,-92.97575
3916,44.9446,-92.94911
3917,44.91405,-92.93129
3918,44.90808,-92.94403
3919,44.91181,-92.97194
3920,44.90569,-92.94529
3921,44.92304,-92.92957
3922,44.9118,-92.97265
3923,44.91356,-92.93051
3924,44.91353,-92.93176
3925,44.90841,-92.97602
3926,44.93917,-92.94546
3927,44.9091,-92.97625
3928,44.90873,-92.97625
3929,44.91161,-92.98249
3930,44.914,-92.91835
3931,44.90985,-92.97581
3932,44.94431,-92.95002
3933,44.91367,-92.93027
3934,44.90808,-92.94403
3935,44.91926,-92.95003
3936,44.90948,-92.97619
3937,44.94096,-92.90186
3938,44.9403,-92.92459
3939,44.89762,-92.97163
3940,44.89644,-92.97197
3941,44.90877,-92.97602
3942,44.90669,-92.94437
3943,44.90773,-92.97693
3944,44.91935,-92.95102
3945,44.91017,-92.97603
3946,44.9118,-92.97236
3947,44.9391,-92.94166
3948,44.90584,-92.95998
3949,44.90878,-92.97625
3950,44.93846,-92.94468
3951,44.91016,-92.97604
3952,44.94245,-92.89427
3953,44.90762,-92.97621
3954,44.9118,-92.97236
3955,44.93936,-92.9439
3956,44.93989,-92.94317
3957,44.9144,-92.9366
3958,44.90636,-92.94629
3959,44.9118,-92.97265
3960,44.93985,-92.90226
3961,44.9384,-92.90233
3962,44.93986,-92.94406
3963,44.93601,-92.97636
3964,44.91928,-92.94723
3965,44.93877,-92.94542
3966,44.93906,-92.94302
3967,44.91603,-92.90127
3968,44.94212,-92.94965
3969,44.94224,-92.89462
3970,44.90542,-92.9584
3971,44.92207,-92.93107
3972,44.93986,-92.94406
3973,44.94222,-92.89507
3974,44.94064,-92.90196
3975,44.9391,-92.94302
3976,44.92266,-92.93097
3977,,
3978,44.90253,-92.96516
3979,44.91437,-92.93664
3980,,
3981,44.90235,-92.96516
3982,44.91915,-92.95147
3983,,
3984,44.89612,-92.97173
3985,44.91925,-92.94635
3986,,
3987,44.93986,-92.94406
3988,44.93886,-92.90243
3989,44.9391,-92.94302
3990,44.94248,-92.89455
3991,44.90669,-92.94437
3992,44.9163,-92.94536
3993,44.94245,-92.89426
3994,,
3995,44.90739,-92.91759
3996,44.90683,-92.93036
3997,44.91752,-92.94689
3998,44.90254,-92.96539
3999,44.89627,-92.9715
4000,44.91165,-92.98205
4001,44.91709,-92.90115
4002,,
4003,44.93974,-92.94464
4004,44.91308,-92.91766
4005,44.90917,-92.97626
4006,44.94365,-92.89961
4007,44.91628,-92.94479
4008,44.90211,-92.96576
4009,44.94551,-92.91836
4010,44.94595,-92.91895
4011,44.90124,-92.9679
4012,44.90683,-92.93036
4013,44.90683,-92.93036
4014,44.94447,-92.94835
4015,44.94209,-92.8949
4016,44.91637,-92.94604
4017,44.94582,-92.91872
4018,44.91628,-92.94462
4019,44.91405,-92.93129
4020,44.90213,-92.96732
4021,44.90616,-92.94704
4022,44.91718,-92.90041
4023,44.9205,-92.95216
4024,44.90833,-92.97601
4025,44.91743,-92.90066
4026,44.93877,-92.94542
4027,44.9067,-92.93021
4028,44.94329,-92.90192
4029,44.9405,-92.92405
4030,44.90733,-92.95647
4031,44.89657,-92.97002
4032,44.91887,-92.94817
4033,44.91294,-92.92942
4034,44.91631,-92.94564
4035,44.9399,-92.94546
4036,44.89888,-92.88534
4037,44.94179,-92.94941
4038,44.91413,-92.93207
4039,44.91276,-92.93059
4040,44.91209,-92.97648
4041,44.91174,-92.98061
4042,44.90212,-92.96548
4043,44.9091,-92.91847
4044,44.90741,-92.91389
4045,44.90045,-92.9653
4046,44.91381,-92.93015
4047,44.90662,-92.96886
4048,44.91892,-92.9482
4049,44.91281,-92.91919
4050,44.90683,-92.93036
4051,44.91803,-92.94619
4052,44.94226,-92.95084
4053,44.94256,-92.90195
4054,44.93295,-92.96869
4055,44.89682,-92.97026
4056,44.9402,-92.92452
4057,44.90922,-92.97626
4058,44.9088,-92.97602
4059,44.90398,-92.92978
4060,44.91281,-92.91741
4061,44.90739,-92.91759
4062,44.92186,-92.95309
4063,44.9471,-92.97874
4064,44.9128,-92.91743
4065,44.90604,-92.96039
4066,44.93984,-92.94421
4067,44.91014,-92.97101
4068,44.90906,-92.91799
4069,44.91049,-92.97061
4070,44.89644,-92.97202
4071,44.89684,-92.9715
4072,44.90735,-92.96709
4073,44.90925,-92.91973
4074,44.90609,-92.93076
4075,44.91604,-92.90122
4076,44.90842,-92.97602
4077,44.90681,-92.95768
4078,44.90735,-92.9561
4079,44.91179,-92.98062
4080,44.90398,-92.9297
4081,44.90407,-92.93011
4082,44.90735,-92.95639
4083,44.90398,-92.93032
4084,44.90094,-92.9684
4085,44.9013,-92.96454
4086,44.91729,-92.90061
4087,44.91604,-92.90112
4088,44.91729,-92.90061
4089,44.93686,-92.90702
4090,44.91603,-92.90124
4091,44.93698,-92.90757
4092,44.9214,-92.95097
4093,44.9116,-92.98084
4094,44.89905,-92.88753
4095,44.90078,-92.88367
4096,44.89584,-92.97339
4097,44.91177,-92.98062
4098,44.89888,-92.88534
4099,44.90088,-92.9685
4100,44.94558,-92.91843
4101,44.90015,-92.96716
4102,44.89417,-92.88402
4103,44.90228,-92.88886
4104,44.90006,-92.88488
4105,44.93956,-92.98384
4106,44.89894,-92.88597
4107,44.91241,-92.9806
4108,44.90226,-92.88886
4109,44.89367,-92.95458
4110,44.91709,-92.90061
4111,44.94171,-92.97906
4112,44.94469,-92.98115
4113,44.89673,-92.97397
4114,44.90262,-92.8873
4115,44.90107,-92.96556
4116,44.90107,-92.96793
4117,44.90609,-92.93076
4118,44.90005,-92.96769
4119,44.89938,-92.96521
4120,44.94258,-92.97498
4121,44.89905,-92.88753
4122,44.90278,-92.88718
4123,44.93347,-92.885
4124,44.92068,-92.95645
4125,44.90636,-92.9684
4126,44.93381,-92.88402
4127,44.94637,-92.9506
4128,44.89129,-92.96602
4129,44.8989,-92.88456
4130,44.90396,-92.93094
4131,44.91677,-92.94837
4132,44.90647,-92.96109
4133,44.94329,-92.90192
4134,44.90124,-92.96715
4135,44.89792,-92.88605
4136,44.90229,-92.88886
4137,44.89804,-92.88698
4138,44.90745,-92.95997
4139,44.9461,-92.9168
4140,44.90465,-92.96688
4141,44.93643,-92.90444
4142,44.89927,-92.88528
4143,,
4144,44.90226,-92.88886
4145,44.93739,-92.9053
4146,44.90104,-92.88507
4147,44.93699,-92.90754
4148,44.90666,-92.96136
4149,44.91665,-92.89016
4150,44.9116,-92.98084
4151,44.89585,-92.8837
4152,44.93937,-92.97803
4153,44.90736,-92.96709
4154,44.89279,-92.88386
4155,44.89144,-92.8855
4156,44.91241,-92.9806
4157,44.92179,-92.96402
4158,44.90808,-92.95227
4159,44.89659,-92.88366
4160,44.90087,-92.88449
4161,44.89875,-92.88753
4162,44.89302,-92.88584
4163,44.91673,-92.94874
4164,44.90647,-92.96799
4165,44.90047,-92.88581
4166,44.89128,-92.96752
4167,44.91851,-92.89272
4168,44.90803,-92.96946
4169,44.89128,-92.967
4170,44.91103,-92.96667
4171,44.9164,-92.89287
4172,44.94256,-92.90195
4173,44.89129,-92.96613
4174,44.89186,-92.96816
4175,44.89585,-92.8837
4176,44.89753,-92.88533
4177,44.8984,-92.8869
4178,44.8984,-92.8869
4179,44.91642,-92.89074
4180,44.89758,-92.88594
4181,44.91851,-92.89259
4182,44.89637,-92.95726
4183,44.90104,-92.88507
4184,44.9172,-92.89
4185,44.91693,-92.89078
4186,44.89823,-92.88527
4187,44.89144,-92.8855
4188,44.90492,-92.88775
4189,44.89437,-92.88488
4190,44.9173,-92.88898
4191,44.89875,-92.88753
4192,44.89941,-92.88745
4193,44.89161,-92.88417
4194,44.90583,-92.96738
4195,44.90015,-92.96722
4196,44.89206,-92.96863
4197,44.91784,-92.89274
4198,44.89973,-92.88355
4199,44.90631,-92.96815
4200,44.91729,-92.90061
4201,44.89823,-92.88527
4202,44.91692,-92.89141
4203,44.93912,-92.97785
4204,44.94081,-92.97896
4205,44.93835,-92.9762
4206,44.90747,-92.9718
4207,44.91736,-92.95111
4208,44.90006,-92.88351
4209,44.89154,-92.96666
4210,44.90043,-92.8848
4211,44.94668,-92.98066
4212,44.94775,-92.98039
4213,44.89384,-92.88399
4214,44.90746,-92.95994
4215,44.90614,-92.94563
4216,44.89178,-92.96595
4217,44.89935,-92.88682
4218,44.91713,-92.89004
4219,44.9189,-92.89251
4220,44.93873,-92.89488
4221,44.893,-92.94957
4222,44.91777,-92.89256
4223,44.91694,-92.94976
4224,44.90424,-92.88951
4225,44.8983,-92.88592
4226,44.93352,-92.98176
4227,44.89513,-92.88347
4228,44.90339,-92.87555
4229,44.94201,-92.92536
4230,44.90078,-92.88367
4231,44.89125,-92.88425
4232,,
4233,44.91004,-92.98354
4234,44.93537,-92.9296
4235,44.914,-92.89839
4236,44.89753,-92.88533
4237,44.90304,-92.869
4238,44.91287,-92.96123
4239,44.90336,-92.87308
4240,44.93047,-92.87737
4241,44.94,-92.89414
4242,44.89972,-92.88554
4243,44.94623,-92.91715
4244,44.89931,-92.88589
4245,44.90014,-92.88601
4246,44.90244,-92.87194
4247,44.9319,-92.98189
4248,44.93003,-92.87927
4249,44.92254,-92.95653
4250,44.90014,-92.88601
4251,44.90293,-92.87037
4252,44.90383,-92.87131
4253,44.93992,-92.89189
4254,44.90325,-92.86793
4255,44.91127,-92.96764
4256,44.92323,-92.95635
4257,44.91491,-92.94936
4258,44.90352,-92.87208
4259,44.90289,-92.87329
4260,44.90287,-92.88834
4261,44.90321,-92.87143
4262,44.89605,-92.88472
4263,44.90404,-92.97234
4264,44.93992,-92.89184
4265,44.91543,-92.95675
4266,44.89148,-92.9507
4267,44.91837,-92.95172
4268,44.91828,-92.96186
4269,44.90669,-92.9137
4270,44.90319,-92.88962
4271,44.92504,-92.93866
4272,44.9047,-92.95959
4273,44.91896,-92.96123
4274,44.90583,-92.9674
4275,44.90386,-92.87144
4276,44.91745,-92.96401
4277,44.91539,-92.94999
4278,44.94296,-92.89952
4279,44.90624,-92.96644
4280,44.94103,-92.89309
4281,44.9031,-92.87188
4282,44.92946,-92.87959
4283,44.92075,-92.88942
4284,44.92894,-92.87951
4285,44.92379,-92.93622
4286,44.9306,-92.87777
4287,44.91068,-92.9717
4288,44.90327,-92.87207
4289,44.90982,-92.9712
4290,44.91452,-92.95057
4291,44.93989,-92.89211
4292,44.91826,-92.95157
4293,44.91374,-92.96266
4294,44.93047,-92.87737
4295,44.92158,-92.95277
4296,44.90584,-92.96742
4297,44.943,-92.89838
4298,44.92068,-92.95629
4299,44.93136,-92.933
4300,44.90433,-92.97222
4301,44.90943,-92.96842
4302,44.91241,-92.93836
4303,44.93459,-92.97666
4304,44.90964,-92.96576
4305,44.9399,-92.89203
4306,44.94251,-92.89896
4307,44.92029,-92.88963
4308,44.93979,-92.89159
4309,44.92181,-92.89002
4310,44.92845,-92.87975
4311,44.90538,-92.91762
4312,44.93306,-92.97731
